"","gutenberg_id","text"
"503",140,"the puffing and breathless ponas Jokubas insist, in vain would Teta"
"504",140,"Elzbieta implore. ""Szalin!"" Marija would scream. ""Palauk! isz kelio!"
"505",140,"What are you paid for, children of hell?"" And so, in sheer terror, the"
"506",140,"orchestra would strike up again, and Marija would return to her place"
"507",140,"and take up her task."
"508",140,""
"509",140,"She bore all the burden of the festivities now. Ona was kept up by her"
"510",140,"excitement, but all of the women and most of the men were tired--the"
"511",140,"soul of Marija was alone unconquered. She drove on the dancers--what had"
"512",140,"once been the ring had now the shape of a pear, with Marija at the stem,"
"513",140,"pulling one way and pushing the other, shouting, stamping, singing, a"
"514",140,"very volcano of energy. Now and then some one coming in or out would"
"515",140,"leave the door open, and the night air was chill; Marija as she passed"
"516",140,"would stretch out her foot and kick the doorknob, and slam would go"
"517",140,"the door! Once this procedure was the cause of a calamity of which"
"518",140,"Sebastijonas Szedvilas was the hapless victim. Little Sebastijonas, aged"
"519",140,"three, had been wandering about oblivious to all things, holding turned"
"520",140,"up over his mouth a bottle of liquid known as ""pop,"" pink-colored,"
"521",140,"ice-cold, and delicious. Passing through the doorway the door smote"
"522",140,"him full, and the shriek which followed brought the dancing to a halt."
"523",140,"Marija, who threatened horrid murder a hundred times a day, and would"
"524",140,"weep over the injury of a fly, seized little Sebastijonas in her arms"
"525",140,"and bid fair to smother him with kisses. There was a long rest for the"
"526",140,"orchestra, and plenty of refreshments, while Marija was making her peace"
"527",140,"with her victim, seating him upon the bar, and standing beside him and"
"528",140,"holding to his lips a foaming schooner of beer."
"529",140,""
"530",140,"In the meantime there was going on in another corner of the room an"
"531",140,"anxious conference between Teta Elzbieta and Dede Antanas, and a few of"
"532",140,"the more intimate friends of the family. A trouble was come upon them."
"533",140,"The veselija is a compact, a compact not expressed, but therefore only"
"534",140,"the more binding upon all. Every one's share was different--and yet"
"535",140,"every one knew perfectly well what his share was, and strove to give a"
"536",140,"little more. Now, however, since they had come to the new country, all"
"537",140,"this was changing; it seemed as if there must be some subtle poison in"
"538",140,"the air that one breathed here--it was affecting all the young men at"
"539",140,"once. They would come in crowds and fill themselves with a fine dinner,"
"540",140,"and then sneak off. One would throw another's hat out of the window, and"
"541",140,"both would go out to get it, and neither could be seen again. Or now"
"542",140,"and then half a dozen of them would get together and march out openly,"
"543",140,"staring at you, and making fun of you to your face. Still others, worse"
"544",140,"yet, would crowd about the bar, and at the expense of the host drink"
"545",140,"themselves sodden, paying not the least attention to any one, and"
"546",140,"leaving it to be thought that either they had danced with the bride"
"547",140,"already, or meant to later on."
"548",140,""
"549",140,"All these things were going on now, and the family was helpless with"
"550",140,"dismay. So long they had toiled, and such an outlay they had made! Ona"
"551",140,"stood by, her eyes wide with terror. Those frightful bills--how they had"
"552",140,"haunted her, each item gnawing at her soul all day and spoiling her rest"
"553",140,"at night. How often she had named them over one by one and figured"
"554",140,"on them as she went to work--fifteen dollars for the hall, twenty-two"
"555",140,"dollars and a quarter for the ducks, twelve dollars for the musicians,"
"556",140,"five dollars at the church, and a blessing of the Virgin besides--and so"
"557",140,"on without an end! Worst of all was the frightful bill that was still to"
"558",140,"come from Graiczunas for the beer and liquor that might be consumed."
"559",140,"One could never get in advance more than a guess as to this from"
"560",140,"a saloon-keeper--and then, when the time came he always came to you"
"561",140,"scratching his head and saying that he had guessed too low, but that he"
"562",140,"had done his best--your guests had gotten so very drunk. By him you"
"563",140,"were sure to be cheated unmercifully, and that even though you thought"
"564",140,"yourself the dearest of the hundreds of friends he had. He would begin"
"565",140,"to serve your guests out of a keg that was half full, and finish with"
"566",140,"one that was half empty, and then you would be charged for two kegs of"
"567",140,"beer. He would agree to serve a certain quality at a certain price, and"
"568",140,"when the time came you and your friends would be drinking some horrible"
"569",140,"poison that could not be described. You might complain, but you would"
"570",140,"get nothing for your pains but a ruined evening; while, as for going to"
"571",140,"law about it, you might as well go to heaven at once. The saloon-keeper"
"572",140,"stood in with all the big politics men in the district; and when you had"
"573",140,"once found out what it meant to get into trouble with such people, you"
"574",140,"would know enough to pay what you were told to pay and shut up."
"575",140,""
"576",140,"What made all this the more painful was that it was so hard on the few"
"577",140,"that had really done their best. There was poor old ponas Jokubas, for"
"578",140,"instance--he had already given five dollars, and did not every one know"
"579",140,"that Jokubas Szedvilas had just mortgaged his delicatessen store for two"
"580",140,"hundred dollars to meet several months' overdue rent? And then there was"
"581",140,"withered old poni Aniele--who was a widow, and had three children, and"
"582",140,"the rheumatism besides, and did washing for the tradespeople on Halsted"
"583",140,"Street at prices it would break your heart to hear named. Aniele had"
"584",140,"given the entire profit of her chickens for several months. Eight of"
"585",140,"them she owned, and she kept them in a little place fenced around on her"
"586",140,"backstairs. All day long the children of Aniele were raking in the dump"
"587",140,"for food for these chickens; and sometimes, when the competition there"
"588",140,"was too fierce, you might see them on Halsted Street walking close to"
"589",140,"the gutters, and with their mother following to see that no one robbed"
"590",140,"them of their finds. Money could not tell the value of these chickens"
"591",140,"to old Mrs. Jukniene--she valued them differently, for she had a feeling"
"592",140,"that she was getting something for nothing by means of them--that with"
"593",140,"them she was getting the better of a world that was getting the better"
"594",140,"of her in so many other ways. So she watched them every hour of the day,"
"595",140,"and had learned to see like an owl at night to watch them then. One of"
"596",140,"them had been stolen long ago, and not a month passed that some one"
