"","gutenberg_id","text"
"694",500,"ourselves to eat of everything, for we never know what life may hold in"
"695",500,"store for us!"""
"696",500,""
"697",500,"""You may be right,"" answered Pinocchio, ""but I will not eat the pears if"
"698",500,"they are not peeled. I don't like them."""
"699",500,""
"700",500,"And good old Geppetto took out a knife, peeled the three pears, and put"
"701",500,"the skins in a row on the table."
"702",500,""
"703",500,"Pinocchio ate one pear in a twinkling and started to throw the core"
"704",500,"away, but Geppetto held his arm."
"705",500,""
"706",500,"""Oh, no, don't throw it away! Everything in this world may be of some"
"707",500,"use!"""
"708",500,""
"709",500,"""But the core I will not eat!"" cried Pinocchio in an angry tone."
"710",500,""
"711",500,"""Who knows?"" repeated Geppetto calmly."
"712",500,""
"713",500,"And later the three cores were placed on the table next to the skins."
"714",500,""
"715",500,"Pinocchio had eaten the three pears, or rather devoured them. Then he"
"716",500,"yawned deeply, and wailed:"
"717",500,""
"718",500,"""I'm still hungry."""
"719",500,""
"720",500,"""But I have no more to give you."""
"721",500,""
"722",500,"""Really, nothing--nothing?"""
"723",500,""
"724",500,"""I have only these three cores and these skins."""
"725",500,""
"726",500,"""Very well, then,"" said Pinocchio, ""if there is nothing else I'll eat"
"727",500,"them."""
"728",500,""
"729",500,"At first he made a wry face, but, one after another, the skins and the"
"730",500,"cores disappeared."
"731",500,""
"732",500,"""Ah! Now I feel fine!"" he said after eating the last one."
"733",500,""
"734",500,"""You see,"" observed Geppetto, ""that I was right when I told you that one"
"735",500,"must not be too fussy and too dainty about food. My dear, we never know"
"736",500,"what life may have in store for us!"""
"737",500,""
"738",500,""
"739",500,""
"740",500,"CHAPTER 8"
"741",500,""
"742",500,"Geppetto makes Pinocchio a new pair of feet, and sells his coat to buy"
"743",500,"him an A-B-C book."
"744",500,""
"745",500,""
"746",500,"The Marionette, as soon as his hunger was appeased, started to grumble"
"747",500,"and cry that he wanted a new pair of feet."
"748",500,""
"749",500,"But Mastro Geppetto, in order to punish him for his mischief, let him"
"750",500,"alone the whole morning. After dinner he said to him:"
"751",500,""
"752",500,"""Why should I make your feet over again? To see you run away from home"
"753",500,"once more?"""
"754",500,""
"755",500,"""I promise you,"" answered the Marionette, sobbing, ""that from now on"
"756",500,"I'll be good--"""
"757",500,""
"758",500,"""Boys always promise that when they want something,"" said Geppetto."
"759",500,""
"760",500,"""I promise to go to school every day, to study, and to succeed--"""
"761",500,""
"762",500,"""Boys always sing that song when they want their own will."""
"763",500,""
"764",500,"""But I am not like other boys! I am better than all of them and I always"
"765",500,"tell the truth. I promise you, Father, that I'll learn a trade, and I'll"
"766",500,"be the comfort and staff of your old age."""
"767",500,""
"768",500,"Geppetto, though trying to look very stern, felt his eyes fill with"
"769",500,"tears and his heart soften when he saw Pinocchio so unhappy. He said"
"770",500,"no more, but taking his tools and two pieces of wood, he set to work"
"771",500,"diligently."
"772",500,""
"773",500,"In less than an hour the feet were finished, two slender, nimble little"
"774",500,"feet, strong and quick, modeled as if by an artist's hands."
"775",500,""
"776",500,"""Close your eyes and sleep!"" Geppetto then said to the Marionette."
"777",500,""
"778",500,"Pinocchio closed his eyes and pretended to be asleep, while Geppetto"
"779",500,"stuck on the two feet with a bit of glue melted in an eggshell, doing"
"780",500,"his work so well that the joint could hardly be seen."
"781",500,""
"782",500,"As soon as the Marionette felt his new feet, he gave one leap from the"
"783",500,"table and started to skip and jump around, as if he had lost his head"
"784",500,"from very joy."
"785",500,""
"786",500,"""To show you how grateful I am to you, Father, I'll go to school now."
"787",500,"But to go to school I need a suit of clothes."""
"788",500,""
"789",500,"Geppetto did not have a penny in his pocket, so he made his son a little"
"790",500,"suit of flowered paper, a pair of shoes from the bark of a tree, and a"
"791",500,"tiny cap from a bit of dough."
"792",500,""
"793",500,"Pinocchio ran to look at himself in a bowl of water, and he felt so"
"794",500,"happy that he said proudly:"
"795",500,""
"796",500,"""Now I look like a gentleman."""
"797",500,""
"798",500,"""Truly,"" answered Geppetto. ""But remember that fine clothes do not make"
"799",500,"the man unless they be neat and clean."""
"800",500,""
"801",500,"""Very true,"" answered Pinocchio, ""but, in order to go to school, I still"
"802",500,"need something very important."""
"803",500,""
"804",500,"""What is it?"""
"805",500,""
"806",500,"""An A-B-C book."""
"807",500,""
"808",500,"""To be sure! But how shall we get it?"""
"809",500,""
"810",500,"""That's easy. We'll go to a bookstore and buy it."""
"811",500,""
"812",500,"""And the money?"""
"813",500,""
"814",500,"""I have none."""
"815",500,""
"816",500,"""Neither have I,"" said the old man sadly."
"817",500,""
"818",500,"Pinocchio, although a happy boy always, became sad and downcast at these"
"819",500,"words. When poverty shows itself, even mischievous boys understand what"
"820",500,"it means."
"821",500,""
"822",500,"""What does it matter, after all?"" cried Geppetto all at once, as he"
"823",500,"jumped up from his chair. Putting on his old coat, full of darns and"
"824",500,"patches, he ran out of the house without another word."
"825",500,""
"826",500,"After a while he returned. In his hands he had the A-B-C book for his"
"827",500,"son, but the old coat was gone. The poor fellow was in his shirt sleeves"
"828",500,"and the day was cold."
"829",500,""
"830",500,"""Where's your coat, Father?"""
"831",500,""
"832",500,"""I have sold it."""
"833",500,""
"834",500,"""Why did you sell your coat?"""
"835",500,""
"836",500,"""It was too warm."""
"837",500,""
"838",500,"Pinocchio understood the answer in a twinkling, and, unable to restrain"
"839",500,"his tears, he jumped on his father's neck and kissed him over and over."
"840",500,""
"841",500,""
"842",500,""
"843",500,"CHAPTER 9"
"844",500,""
"845",500,"Pinocchio sells his A-B-C book to pay his way into the Marionette"
"846",500,"Theater."
"847",500,""
"848",500,""
"849",500,"See Pinocchio hurrying off to school with his new A-B-C book under"
"850",500,"his arm! As he walked along, his brain was busy planning hundreds of"
"851",500,"wonderful things, building hundreds of castles in the air. Talking to"
"852",500,"himself, he said:"
"853",500,""
"854",500,"""In school today, I'll learn to read, tomorrow to write, and the day"
"855",500,"after tomorrow I'll do arithmetic. Then, clever as I am, I can earn a"
"856",500,"lot of money. With the very first pennies I make, I'll buy Father a new"
"857",500,"cloth coat. Cloth, did I say? No, it shall be of gold and silver with"
"858",500,"diamond buttons. That poor man certainly deserves it; for, after all,"
"859",500,"isn't he in his shirt sleeves because he was good enough to buy a"
"860",500,"book for me? On this cold day, too! Fathers are indeed good to their"
"861",500,"children!"""
"862",500,""
"863",500,"As he talked to himself, he thought he heard sounds of pipes and drums"
"864",500,"coming from a distance: pi-pi-pi, pi-pi-pi. . .zum, zum, zum, zum."
"865",500,""
"866",500,"He stopped to listen. Those sounds came from a little street that led to"
"867",500,"a small village along the shore."
"868",500,""
"869",500,"""What can that noise be? What a nuisance that I have to go to school!"
"870",500,"Otherwise. . ."""
"871",500,""
"872",500,"There he stopped, very much puzzled. He felt he had to make up his mind"
"873",500,"for either one thing or another. Should he go to school, or should he"
"874",500,"follow the pipes?"
"875",500,""
"876",500,"""Today I'll follow the pipes, and tomorrow I'll go to school. There's"
"877",500,"always plenty of time to go to school,"" decided the little rascal at"
"878",500,"last, shrugging his shoulders."
"879",500,""
"880",500,"No sooner said than done. He started down the street, going like the"
"881",500,"wind. On he ran, and louder grew the sounds of pipe and drum: pi-pi-pi,"
"882",500,"pi-pi-pi, pi-pi-pi . . .zum, zum, zum, zum."
"883",500,""
"884",500,"Suddenly, he found himself in a large square, full of people standing in"
"885",500,"front of a little wooden building painted in brilliant colors."
"886",500,""
"887",500,"""What is that house?"" Pinocchio asked a little boy near him."
"888",500,""
"889",500,"""Read the sign and you'll know."""
"890",500,""
"891",500,"""I'd like to read, but somehow I can't today."""
"892",500,""
"893",500,"""Oh, really? Then I'll read it to you. Know, then, that written in"
"894",500,"letters of fire I see the words: GREAT MARIONETTE THEATER."
"895",500,""
"896",500,"""When did the show start?"""
"897",500,""
"898",500,"""It is starting now."""
"899",500,""
"900",500,"""And how much does one pay to get in?"""
"901",500,""
"902",500,"""Four pennies."""
"903",500,""
"904",500,"Pinocchio, who was wild with curiosity to know what was going on inside,"
"905",500,"lost all his pride and said to the boy shamelessly:"
"906",500,""
"907",500,"""Will you give me four pennies until tomorrow?"""
"908",500,""
"909",500,"""I'd give them to you gladly,"" answered the other, poking fun at him,"
"910",500,"""but just now I can't give them to you."""
"911",500,""
"912",500,"""For the price of four pennies, I'll sell you my coat."""
"913",500,""
"914",500,"""If it rains, what shall I do with a coat of flowered paper? I could not"
"915",500,"take it off again."""
"916",500,""
"917",500,"""Do you want to buy my shoes?"""
"918",500,""
"919",500,"""They are only good enough to light a fire with."""
"920",500,""
"921",500,"""What about my hat?"""
"922",500,""
"923",500,"""Fine bargain, indeed! A cap of dough! The mice might come and eat it"
"924",500,"from my head!"""
"925",500,""
"926",500,"Pinocchio was almost in tears. He was just about to make one last offer,"
"927",500,"but he lacked the courage to do so. He hesitated, he wondered, he could"
"928",500,"not make up his mind. At last he said:"
"929",500,""
"930",500,"""Will you give me four pennies for the book?"""
"931",500,""
"932",500,"""I am a boy and I buy nothing from boys,"" said the little fellow with"
"933",500,"far more common sense than the Marionette."
"934",500,""
"935",500,"""I'll give you four pennies for your A-B-C book,"" said a ragpicker who"
"936",500,"stood by."
"937",500,""
"938",500,"Then and there, the book changed hands. And to think that poor old"
"939",500,"Geppetto sat at home in his shirt sleeves, shivering with cold, having"
"940",500,"sold his coat to buy that little book for his son!"
"941",500,""
"942",500,""
"943",500,""
"944",500,"CHAPTER 10"
"945",500,""
"946",500,"The Marionettes recognize their brother Pinocchio, and greet him with"
"947",500,"loud cheers; but the Director, Fire Eater, happens along and poor"
"948",500,"Pinocchio almost loses his life."
